城市,年份,夜光亮度,GDP_估算,第二产业占比,第三产业占比,专利授权数,R&D经费,R&D人员全时当量,规上工业企业R&D经费,规上工业企业R&D人员全时当量,信息就业人数,万元GDP能耗变化率,第一产业贡献率,第二产业贡献率,第三产业贡献率,一般公共预算支出
德州市,2019,0.29704566226065154,0.23382009406981288,0.37931034482758613,0.4065934065934067,0.0863402280877679,0.115046123806815,0.11717485454306838,0.3041914706200352,0.19491493167890991,0.03260869565217391,0.0,0.5492957746478874,0.5071942446043166,0.43200000000000016,0.23220140207860965
日照市,2019,0.16656771572654167,0.15076800582595765,0.36781609195402304,0.4542124542124542,0.0,0.09652583645383572,0.0,0.13815881526142731,0.0,0.01086956521739131,0.6511976047904191,0.6338028169014084,0.3920863309352518,0.5360000000000003,0.0
枣庄市,2019,0.07531077341853833,0.0926809510649651,0.19923371647509588,0.6153846153846153,0.018814691435661234,0.0,0.008475873835250886,0.0,0.013283599132188939,0.01086956521739131,0.7110778443113773,0.4084507042253521,0.3489208633093524,0.6480000000000001,0.025631758498507393
泰安市,2019,0.39639690391503846,0.2970593487346587,0.32567049808429116,0.4322344322344322,0.059010486598568924,0.06837108180740147,0.13086749201627368,0.17616729630548295,0.15789974498534617,0.11956521739130434,0.6534431137724551,0.647887323943662,0.5071942446043166,0.4040000000000001,0.11523246196296141
济南市,2019,0.8132052503368815,0.5623670462217026,0.0,1.0,0.7762802318269116,0.5455519952208061,0.8870466774574566,0.6578878956707561,0.5942222053058273,1.0,0.815119760479042,0.0,0.1366906474820143,1.0,0.7694156731401032
济宁市,2019,0.11477285811694474,0.11779943758101208,0.1417624521072798,0.5897435897435899,0.1602563013070007,0.10554210032146275,0.25230762500546833,0.24124627145700966,0.35540288509115825,0.043478260869565216,0.4483532934131737,0.6338028169014084,0.0,0.9760000000000002,0.34398929624738117
淄博市,2019,0.40229696616417615,0.30081486837284943,0.5172413793103448,0.4761904761904762,0.15316892431633156,0.1523085592853441,0.22470361783105122,0.3079462485610527,0.3100711757317398,0.13043478260869565,0.3046407185628743,0.05633802816901413,0.7374100719424461,0.3160000000000002,0.18482062027327723
滨州市,2019,0.18329340438010702,0.16141427522928564,0.46360153256704983,0.3406593406593406,0.04599146795383857,0.11577168901649469,0.12904107791241962,0.2994345970629575,0.22403227648155902,0.01086956521739131,0.81062874251497,0.4929577464788732,0.81294964028777,0.10800000000000011,0.17944955675405477
潍坊市,2019,0.18410345275812223,0.16192988887250864,0.3448275862068965,0.47985347985348,0.32635926372860613,0.2438817829831117,0.4769893696137189,0.6404726584114022,0.7661096943630343,0.11956521739130434,0.6818862275449101,0.5211267605633803,0.46043165467625896,0.49200000000000016,0.41620203661176414
烟台市,2019,0.48398996277645473,0.3528142609427977,0.3524904214559388,0.5531135531135533,0.25849380491867363,0.3208929827761024,0.4423421846974933,0.6777898882550101,0.6544932059528794,0.07608695652173914,0.6833832335329341,0.30985915492957744,0.5179856115107914,0.4880000000000001,0.48969925011533727
